h2_co2_ratio,pressure_bar,coolant_temp,catalyst,cooling_ua,T_final_C,T_max_C,co2_conversion,c5plus_yield,runaway
3.651554030882908,24.025863081693906,470.80735475100533,1.632788577075251,34396.056522900784,216.16830475144195,252.16766449462284,0.3357513162773475,0.2924538249331312,0.0
3.0859736534443702,20.380285346547325,496.82002226838625,2.549935968569236,65558.63598318383,233.13230206649962,262.32331452660105,0.4395019002180756,0.394324341425054,0.0
2.0587562135344557,30.870448701774773,474.37766492526856,1.69348361011187,11740.722455094714,321.89600183707137,397.29264908104756,0.6161133258385215,0.5635348618020992,1.0
3.320949035032344,25.243037178667894,538.9214955232738,2.4988696703258713,24137.25128715187,305.33697088731003,364.9583959190131,0.8469172285850971,0.7760381389940073,1.0
3.1815301467185275,16.43646482829366,481.788226389313,1.1827632885663337,74495.52764419142,211.17558102944884,214.7130936906783,0.22651908968125642,0.18354394667660714,0.0
2.2166566448063314,19.661253796739153,511.8686834728387,2.1205574810250787,11060.799663818167,277.87711072997706,306.1053994978257,0.5372628369006407,0.48868445316022874,1.0
2.8382267348341204,25.13225775641922,493.0105880507417,1.0635474629601531,23642.64364108515,253.79215272637805,335.2226285778638,0.48145276708222645,0.43287084728141023,1.0
2.638593651339044,19.04441922620589,473.37876206917696,1.5779826578613443,65396.195980552955,206.26704940370155,212.56448001869535,0.20513442861643807,0.16825265420546798,0.0
2.005094877528076,21.828301464336853,498.7147878531977,1.4439885215806183,28213.200763201687,246.32993075203774,293.5556583526318,0.35587415926041277,0.31753896714113367,0.0
2.0865579087830275,29.707557795574097,491.39977316229096,2.0954185820308715,42623.61296659316,254.56598145460816,352.7363490303027,0.45124694052015857,0.40888226172149833,1.0
3.4737827321137464,26.373276915303165,478.9307696983072,1.152495988688008,16780.900084294084,261.755621956558,345.9183797652215,0.6097981024824259,0.5526944850573532,1.0
3.7087366700247113,18.518102887364286,497.0173101663342,2.593921959706709,55115.68365820376,231.8384925934064,249.05979022415204,0.4720912480695989,0.4233338941960682,0.0
2.6019737168090358,23.47467712519524,478.58618030828364,2.952947833722659,46632.493385405054,224.98038140872495,301.82004596454067,0.3701269698964001,0.33090251943574395,0.0
3.735911357395545,25.226891047026307,500.7456349408821,2.9877638054977287,78855.14984277455,241.32987393301312,301.1848534493332,0.5937141489202342,0.5389801084093743,0.0
2.366339581323937,17.65331512910653,496.17466181698137,2.2861727678313706,61679.576603444686,229.3013028805268,243.40218872461855,0.3280273132946648,0.2901555402055094,0.0
